MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Education,Target
4.0474,30,5.419354839,1.006451613,858,2.767741935,37.31,-121.94,B,1
3.4911,6,7.593360996,1.340248963,1243,2.578838174,35.08,-118.61,B,0
3.7303,32,4.315789474,1.052631579,1376,2.586466165,33.78,-117.95,A,1
4.506,26,5.50067659,1.00270636,1960,2.652232747,33.74,-117.99,C,1
3.6726,38,4.221843003,1.017064846,1073,3.662116041,34.29,-118.43,B,0
2.5587,37,4.738853503,1.070063694,1455,3.089171975,38.12,-121.27,C,0
3.6111,15,5,0.917241379,747,2.575862069,32.91,-117.13,B,1
5.6573,19,6.713080169,1.17721519,891,3.759493671,33.87,-117.86,B,1
2.0216,18,5.463291139,1.04556962,1461,3.698734177,36.38,-119.21,A,0
4.0208,36,5.027027027,1.057432432,1221,4.125,34.24,-118.43,A,0
2.1875,28,4.160714286,1.071428571,432,2.571428571,34.06,-117.18,A,0
4.875,27,7.260869565,1.217391304,130,2.826086957,33.45,-117.64,A,1
5.9683,34,5.46803653,1.070776256,1087,2.48173516,33.87,-118.39,B,1
5.0483,35,4.985915493,1.01971831,1083,3.050704225,34.2,-118.56,A,1
3.7143,35,5.205882353,0.959558824,995,3.658088235,34.24,-118.43,A,0
1.9444,23,4.285539216,1.087009804,2467,3.023284314,37.61,-120.96,A,0
4.25,4,5.593189964,1.127240143,2211,1.981182796,33,-117.07,A,1
2.4444,36,6.154121864,1.247311828,1054,3.777777778,34.16,-117.35,C,0
2.6619,25,4.090425532,1.138297872,2868,3.813829787,34.13,-117.9,A,0
4.5179,25,5.401179941,1.017699115,809,2.386430678,33.81,-118.01,C,0
8.5759,32,6.751412429,0.949152542,810,2.288135593,37.98,-122.53,B,1
2.0471,16,4.2743083,1.159683794,2523,1.994466403,38.6,-121.41,B,0
1.8333,40,5.037037037,1.259259259,302,3.728395062,37.95,-122.36,C,0
4.9962,26,6.10455312,1.023608769,2000,3.372681282,32.62,,B,0
3.6486,29,4.298245614,1.035087719,2175,3.179824561,33.89,-118.35,B,1
3.1917,21,5.563380282,0.971830986,533,2.502347418,38.07,-121.29,A,1
2.4135,27,2.25877193,0.881578947,397,1.74122807,34.02,,C,1
2.9406,24,5.116009281,1.089327146,2362,2.740139211,36.77,-119.73,B,0
3.9722,17,20.90078329,3.608355091,999,2.608355091,38.93,-120,C,1
2,30,2.773882559,1.106923751,3678,3.223488168,34.09,-118.31,C,1
3.5694,31,4.305019305,1.034749035,1369,5.285714286,33.73,-117.86,B,0
5.156,23,6.197718631,0.961977186,704,2.676806084,35.27,-120.63,C,1
1.9309,31,3.762820513,1.10042735,1810,3.867521368,33.75,-117.86,C,0
4.5179,35,5.198067633,1.096618357,902,2.178743961,33.83,-118.38,C,1
1.3007,24,3.142487047,1.023316062,699,1.810880829,38.1,-122.26,B,0
7.3672,47,5.978456014,1.021543986,1220,2.190305206,33.75,-118.12,C,1
3.7802,10,5.087403599,1.167095116,1117,2.871465296,34.08,-117.7,A,0
3.1442,30,5.780487805,1.004878049,1248,3.043902439,36.7,-119.57,C,0
2.7321,33,5.46763754,0.990291262,1565,2.53236246,36.3,-119.13,B,0
4.275,37,5.653846154,1.163461538,436,4.192307692,33.85,-117.94,C,1
6.6712,14,7.454308094,0.992167102,1420,3.707571802,37.27,-121.83,C,1
4.8536,23,5.554455446,1.02970297,1984,2.806223479,34.37,-118.56,C,1
2.5727,27,4.787234043,1.059961315,1703,3.294003868,38.25,-121.3,B,0
3.6176,24,6.47826087,1.008695652,300,2.608695652,38.35,-122,A,0
2.726,29,3.70754717,1.078616352,2515,1.977201258,33.84,,A,1
5.2534,31,5.425383543,0.991631799,1898,2.647140865,37.31,-121.96,C,1
5.806,25,5.485893417,1.068965517,999,3.131661442,37.4,-122.08,A,1
2.625,11,3.6,0.8,150,7.5,34.02,-118.48,C,1
1.9668,30,3.206115515,0.976217441,3649,4.132502831,33.93,-118.21,C,0
5.5632,9,7.241086587,0.996604414,2280,3.870967742,34.02,-117.62,A,1
4.0987,37,4.804913295,1.060693642,1468,2.121387283,37.58,-122.36,B,1
2.3818,17,6.843902439,1.463414634,990,2.414634146,37.72,-120.02,C,0
3.6033,9,4.946764092,1.068632568,10323,2.693893528,34.1,-117.61,B,0
5.8704,17,6.314565483,1.018359853,3174,3.88494492,37.6,-122.06,B,1
6.8039,17,6.814136126,0.976439791,1265,3.311518325,33.68,,C,1
3.4722,35,3.822274882,1.014218009,675,1.599526066,37.83,-122.25,A,1
3.8875,40,5.61038961,1.324675325,264,3.428571429,37.64,-122.12,C,1
8.492,35,6.785302594,1.041786744,1866,2.688760807,37.22,-121.96,B,1
9.9071,30,8.24137931,1.037617555,956,2.996865204,33.9,-117.93,C,1
4.425,26,5.123134328,1.253731343,608,2.268656716,32.85,,B,1
2.375,11,5.965116279,1.209302326,204,2.372093023,39.78,-120.48,C,0
4.2875,36,4.297520661,0.940082645,1939,4.006198347,34.21,-118.37,A,0
4.1389,19,4.478723404,1.029255319,1224,3.255319149,37.42,-121.91,C,0
3.5164,47,5.970639033,1.074265976,1700,2.936096718,34.18,-118.14,A,1
4.4063,13,16.05701754,3.377192982,567,2.486842105,34.27,-116.89,A,0
2.4615,46,4.46557377,1.052459016,1068,3.501639344,36.92,,A,0
3.1603,52,4.4291939,1.058823529,787,1.71459695,37.8,-122.23,A,1
2.2969,20,4.873913043,1.060869565,766,3.330434783,33.04,-115.62,B,0
3.5156,31,6.019950125,1.067331671,1005,2.506234414,40.85,-124.05,A,0
4.125,36,5.178571429,0.864285714,335,2.392857143,37.66,-122.42,A,1
2.6573,29,3.45112782,1.077694236,969,2.428571429,37.31,-121.93,B,1
5.1207,34,5.063938619,0.984654731,970,2.480818414,37.53,-122.28,B,1
5.6756,12,6.752998667,1.074189249,7132,3.168369614,34.21,-119.25,A,1
3.5313,31,4.730120482,1.012048193,1494,3.6,34.2,-118.55,C,1
4.3958,52,2.117647059,0.926470588,1061,15.60294118,37.77,-122.4,A,1
5.8415,47,5.769784173,1.021582734,639,2.298561151,37.3,-121.89,C,1
7.7814,10,7.665952891,1.051391863,1688,3.614561028,33.65,-117.63,A,1
2.3,37,4.289855072,1.050724638,1320,4.782608696,33.98,-118.15,C,0
2.5562,27,3.454945055,0.989010989,1039,2.283516484,34.2,-118.45,B,1
1.7778,44,3.448453608,0.943298969,1765,4.548969072,33.96,-118.24,B,0
4.3,32,5.740112994,1.073446328,729,4.118644068,33.92,-118.11,B,0
1.3365,26,4.556213018,1.014792899,1007,2.979289941,37.94,-122.36,A,0
3.406,13,5.023372287,1.057874235,4870,2.710072343,35.33,-119.07,A,0
4.2045,16,7.266129032,1.115591398,1106,2.97311828,36.52,-119.54,A,0
5.5289,43,5.711340206,0.966494845,918,2.365979381,32.74,-117.24,A,1
1.9127,15,2.843642612,1.075601375,1549,2.661512027,33.88,-117.89,A,0
2.3274,29,3.840236686,0.905325444,835,2.470414201,37.7,-122.11,B,0
4.9464,26,5.689655172,0.978779841,1285,3.408488064,37.54,-122.04,B,1
3.5364,36,4.00201005,1.050251256,2251,2.262311558,37.42,-122.13,C,1
1.7961,52,3.578947368,1.298245614,248,4.350877193,32.67,-117.11,C,0
2.15,37,3.7532097,1.047075606,3228,4.604850214,34.02,-118.18,B,0
5.4399,4,7.388888889,1.086700337,4010,3.375420875,38.29,-121.98,C,1
5.6356,33,5.660899654,0.951557093,866,2.996539792,34.22,-118.62,B,1
4.0194,28,5.055031447,1.025157233,2066,3.248427673,33.76,-117.98,B,1
2.0875,17,3.901477833,1.071428571,904,2.226600985,33.78,,C,1
3.1513,14,5.526096033,1.09394572,989,2.064718163,34.14,-117.2,A,0
3.4009,22,6.21483376,1.066496164,1292,3.304347826,37.76,-121.25,A,1
1.871,16,3.536,1,884,2.357333333,37.61,-120.97,B,0
3.5954,13,5.387195122,1.041666667,2870,2.916666667,34.04,,A,0
4.1917,26,5.435051546,0.964948454,1416,2.919587629,35.77,-119.23,C,0
1.4722,4,3.769647696,1.371273713,727,1.970189702,34.06,-117.74,B,0
3.7833,47,5.438356164,1.058219178,827,2.832191781,33.99,-118.06,B,0
5.2099,45,5.68627451,1.016339869,788,2.575163399,34.03,-118.43,A,1
3.8036,26,5.609090909,1.018181818,251,2.281818182,32.75,-117.22,A,0
2.5259,35,4.567398119,1.070532915,1562,2.448275862,32.73,-117.23,A,1
7.9059,38,6.547945205,1.063926941,1098,2.506849315,33.9,-118.4,C,1
2.6491,5,4.482367758,1.094458438,2965,3.734256927,33.84,-118.31,B,1
4.0042,52,4.216216216,1.148648649,410,2.77027027,37.76,-122.39,B,1
6.7528,30,6.890374332,1.080213904,1076,2.877005348,33.89,-117.94,A,1
4.25,44,4.592715232,0.927152318,984,3.258278146,33.8,-118.21,B,0
4.2308,49,6.328671329,1.013986014,1006,2.344988345,38.12,-122.23,B,0
7.8521,52,7.794392523,1.051401869,517,2.41588785,37.86,-122.24,A,1
4.8702,33,7.047297297,1.060810811,425,2.871621622,37.95,-122.08,A,1
5.0072,44,5.914835165,1.03021978,947,2.601648352,33.79,-118.13,C,1
6.0965,34,6.42019544,1.029315961,917,2.986970684,34.24,-118.49,B,1
2.5,19,6.153153153,1.252252252,302,2.720720721,40.28,-120.96,B,0
2.1838,18,4.565217391,0.990338164,385,1.859903382,39.78,-121.59,A,0
3.2984,21,4.357601713,1.143468951,948,2.029978587,33.07,-117.31,C,1
3.449,27,3.724505327,1.095890411,2104,3.202435312,37.69,-122.47,C,1
1.5407,10,4.461538462,1.029411765,1469,3.323529412,36.21,-119.11,A,0
3.125,35,4.320754717,1.033962264,1651,6.230188679,33.89,-118.07,C,0
3.0197,28,4.266666667,1.1,214,3.566666667,36.67,-121.64,B,0
4.9743,19,5.412935323,1.029850746,1002,2.492537313,33.9,-117.9,B,1
1.875,40,4.11026616,1.072243346,970,3.688212928,34.09,-118.22,C,0
2.4545,36,4.0456621,1.155251142,809,3.694063927,33.77,-118.26,C,0
5.9546,39,5.669064748,0.920863309,413,2.971223022,34.13,-118.08,A,1
3.5268,22,4.493197279,1.088435374,1702,2.894557823,33.81,-118,B,0
2.625,42,4.152777778,1.020833333,312,2.166666667,34.1,-118.25,C,0
4.747,12,5.636563877,1.034140969,5674,3.124449339,37.24,-121.77,A,1
4.625,19,6.155709343,1.017301038,1439,2.489619377,33.01,-117.05,C,1
3.4138,14,6.012030075,1.069172932,1509,2.269172932,34.13,-117.2,B,0
3.25,19,5.709459459,1.10472973,855,2.888513514,37.74,-120.91,B,0
4.2356,21,4.75,1.015625,1251,2.171875,33.02,-117.28,B,1
4.3125,34,5.535433071,1,369,2.905511811,34.19,-118.61,B,1
5.888,13,5.92244898,1.093877551,1125,2.295918367,33.67,-118.01,A,1
4.0938,35,5.446366782,0.955017301,1088,3.764705882,34.12,-117.88,C,0
2.6218,49,4.291245791,1.060606061,1539,2.590909091,34.08,-118.31,C,1
2.7011,10,5.134598792,1.147540984,3204,2.764452114,34.13,-117.22,A,0
8.565,33,6.442965779,1.038022814,2540,2.414448669,34.05,-118.54,C,1
3.875,31,4.416666667,0.880952381,208,2.476190476,38.73,-122,C,0
3.5055,47,5.273612463,1.085686465,2177,2.11976631,37.97,-122.57,B,1
2.2402,25,5.005108557,0.975734355,2203,2.813537676,38.7,-121.38,C,0
2.3,25,3.581210191,1.084394904,2621,4.173566879,33.96,-118.17,C,0
3.2865,35,4.049261084,0.985221675,1197,5.896551724,34.28,-118.42,A,0
3.2156,10,5.390501319,1.096306069,2111,2.784960422,39.46,-123.4,B,0
6.0868,17,6.293383271,0.971285893,2396,2.991260924,33.53,-117.69,A,1
4.1161,49,5.406417112,1.033868093,1284,2.288770053,34.17,-118.34,A,1
4.81,15,6.540594059,1.013861386,1687,3.340594059,36.82,-119.69,B,0
1.6944,45,4.948717949,1.015384615,498,2.553846154,37.99,-121.29,A,0
1.0486,31,5.974522293,1.515923567,425,2.707006369,41.32,-123.85,B,0
6.4211,17,7.035353535,1,1228,3.101010101,33.03,-117.09,A,1
1.7064,46,3.218057922,1.109028961,1545,2.632027257,33.78,-118.2,C,0
2.1974,51,4.234899329,1.036912752,608,2.040268456,38.01,-122.13,A,0
2.2536,16,5.432,1.092,898,1.796,38.4,-122.36,B,1
4.2263,21,6.560693642,1.080924855,2834,3.276300578,33.94,-117.53,B,1
4.9464,14,5.097165992,0.963562753,889,3.599190283,32.91,-117.15,A,0
6.9961,5,7.294360385,1.071526823,2017,2.774415406,37.97,-122.09,B,1
1.4097,37,4.017991004,1.103448276,1925,2.886056972,37.76,-122.2,B,0
4.8229,23,6.351618705,1.057553957,3100,2.787769784,34.12,-117.81,C,1
7.0598,25,6.965986395,0.986394558,357,2.428571429,34.31,-118.49,B,1
7.9739,14,8.115902965,1.045822102,1359,3.663072776,33.72,-117.76,B,1
3.25,29,4.505665722,1.011331445,1603,2.270538244,33.94,-117.41,A,0
2.6429,47,4.09375,1.0859375,790,2.057291667,34.43,-119.71,C,1
4.9103,4,5.502212389,0.973451327,1545,3.418141593,38.25,-121.98,C,0
5.3989,52,7.272058824,1.077205882,723,2.658088235,37.89,-122.27,C,1
1.8981,31,3.323064113,1.091590341,2305,1.919233972,37.81,-122.41,A,1
4.6369,44,4.553133515,1.0626703,871,2.373297003,33.74,-118.09,C,1
4.1141,36,6.955719557,1.132841328,853,3.147601476,37.64,-122.09,B,0
2.9514,47,4.80078125,0.94921875,582,2.2734375,37.79,-122.19,C,1
1.1471,14,6.441314554,1.812206573,436,2.046948357,36,-116.22,B,0
3.8643,33,5.052536232,1.027173913,1682,3.047101449,37.73,-122.41,C,1
3.2723,39,4.474226804,1.041237113,800,2.749140893,34.14,-118,C,0
2.5781,28,5.480620155,1.19379845,561,4.348837209,34,-117.69,C,0
6.0142,16,6.890625,1.03125,2527,3.589488636,33.85,-118.06,B,1
3.0179,49,5.052631579,1.078947368,83,2.184210526,34.18,-118.32,A,0
2.1759,35,5.852320675,1.147679325,610,2.573839662,39.93,-122.18,C,0
3.0938,25,4.039130435,1.07173913,865,1.880434783,34.4,-119.7,C,1
2.4583,13,6.104,1.288,311,2.488,38.25,-120.43,B,0
4.97,52,6.685064935,1.12012987,800,2.597402597,37.57,-122.35,B,1
1.473,35,3.069767442,1.073488372,3120,2.902325581,37.33,-121.88,B,1
1.2054,16,3.34375,0.991071429,1277,5.700892857,37.29,-120.47,B,0
4.6792,23,6.382716049,0.971193416,555,2.283950617,38.44,-122.82,A,1
5.8186,52,4.796839729,0.972911964,1014,2.288939052,37.31,,B,1
2.5898,43,5.425974026,1.036363636,955,2.480519481,38.52,-121.43,C,0
3.0962,38,4.4475,1.0325,1061,2.6525,37.68,-122.1,C,1
4.5224,24,5.450268817,0.997311828,2123,2.853494624,32.79,-116.92,A,0
2.9016,25,5.33908046,1.151340996,1247,2.388888889,38.65,-121.27,B,0
4.2708,15,5.146302251,1.088424437,1510,2.427652733,33.7,-117.92,A,0
4.4871,2,6.690700104,1.166144201,3327,3.476489028,38.01,-121.29,C,0
4.5881,3,6.037243948,0.965549348,3295,3.067970205,33.69,-117.19,C,0
1.7951,18,3.905335628,1.17383821,1329,2.287435456,32.77,-117.06,C,0
5.6194,32,6.746594005,1.002724796,1048,2.855585831,37.72,-122.08,C,1
2.7461,17,5.426190476,1.066666667,1200,2.857142857,36.15,-120.38,C,0
4.6364,37,5.636363636,1.024793388,494,2.041322314,33.97,-118.4,B,1
3.1146,48,4.183028286,0.990016639,2484,4.133111481,34.1,-118.17,C,0
5.5771,27,5.388297872,1.074468085,1421,2.519503546,33.88,-118.38,A,1
4.2308,19,5.636363636,1.052631579,1291,3.088516746,33.75,-118.3,C,1
4.023,35,5.217798595,1.084309133,1558,3.648711944,33.91,-118.07,B,0
8.0113,18,7.233333333,0.981481481,658,2.437037037,38.29,-122.18,B,1
2.2326,42,4.76146789,1.059633028,1641,3.763761468,34.19,-118.16,C,0
2.1635,43,4.533333333,0.995238095,392,1.866666667,32.72,-117.23,B,1
3.6007,35,4.432065217,0.967391304,862,2.342391304,34.19,-118.4,C,1
2.4036,18,4.912969283,0.986348123,1399,2.387372014,40.71,-122.32,B,0
2.8971,27,2.922779923,0.984555985,1603,3.094594595,34.08,-118.31,B,1
1.6983,10,4.471930907,1.161011721,4274,2.636644047,33.95,-116.5,A,0
2.2132,23,7.596153846,1.346153846,166,3.192307692,36.72,-121.06,A,0
4.6336,2,4.960784314,1.101960784,1066,2.090196078,33.58,,C,1
1.4429,32,4.174757282,0.98381877,852,2.757281553,36.22,-119.35,B,0
7.2861,24,6.206451613,0.941935484,492,3.174193548,37.37,-121.81,A,1
4.1405,5,5.956695157,1.120512821,9690,2.760683761,33.23,-117.27,A,1
5.2333,34,4.868020305,1.16751269,384,1.949238579,33.6,-117.96,C,1
4.2386,6,7.723076923,1.169230769,228,3.507692308,33.83,-117.55,B,1
8.6155,17,7.527272727,1.010909091,797,2.898181818,37.36,-122,A,1
3.4423,6,2.35915493,1.059859155,655,2.306338028,37.79,-122.42,A,0
1.9583,47,5.906976744,1.255813953,384,4.465116279,34.06,-117.76,B,0
3.2594,36,4.059585492,0.937823834,1054,2.730569948,33.88,-118.35,B,1
2.375,33,4.378612717,1.199421965,1345,3.887283237,34.09,-118.16,A,0
2.0789,34,4.216374269,0.964912281,661,3.865497076,33.94,-118.27,A,0
6.2953,26,6.823899371,1.091194969,849,2.669811321,37.92,-122.49,C,1
5.8311,37,5.884453782,1.044117647,1150,2.415966387,34.43,-119.69,A,1
2.2243,32,5.685220729,1.009596929,1542,2.959692898,38.69,-121.45,C,0
2.1991,47,4.712765957,1.042553191,517,2.75,37.97,-121.24,A,0
2.8648,29,4.740585774,0.924686192,918,3.841004184,33.73,-116.23,C,0
2.0192,18,3.396166134,1.089456869,1033,3.300319489,36.94,-121.77,B,0
3.6667,52,4.863636364,1.04784689,2198,5.258373206,37.78,-122.45,A,1
5.2971,34,6.386430678,1.04719764,776,2.289085546,37.37,-122.09,C,1
4.2437,35,5.836683417,1.020100503,1741,4.374371859,33.91,-118.03,C,0
2.5506,23,3.628070175,1.154385965,1898,3.329824561,34.42,-119.71,C,1
3.5987,31,4.2272,1.0896,1303,2.0848,34.03,-118.47,C,1
1.2185,22,2.9456,1.016,2024,1.6192,37.82,-122.26,C,0
2.6485,18,4.235249042,1.108045977,2883,2.209195402,38.59,-121.41,C,0
4.7917,27,4.98125,0.921875,1061,3.315625,33.84,-118.09,A,1
4.4551,16,5.260649087,1.028397566,1512,1.53346856,37.86,-122.06,C,1
2.558,15,3.851851852,0.959064327,2024,1.972709552,37.32,-120.47,A,0
2.85,38,3.214285714,0.767857143,246,4.392857143,33.93,-118.25,B,0
4.9107,33,6.568965517,0.988505747,508,2.91954023,34.02,-118.1,B,1
3.125,44,4.11328125,0.98046875,941,3.67578125,34.08,-118.15,B,1
2.502,33,4.68627451,0.989542484,1887,2.466666667,39.51,-121.54,C,0
1.8162,50,3.502564103,0.969230769,459,2.353846154,37.64,-120.99,A,0
5.3813,23,6.924558587,1.085072231,1972,3.165329053,37.48,-121.92,B,1
9.0704,36,7.252272727,0.977272727,1234,2.804545455,37.23,-122,C,1
3.0221,38,4.497584541,0.874396135,566,2.734299517,38.1,-122.22,B,0
1.525,34,2.817647059,1.070588235,557,3.276470588,34.08,-118.29,C,1
12.9758,24,8.73540146,1.025547445,1653,3.016423358,33.78,,B,1
3.0833,41,4.384615385,0.990384615,1244,3.987179487,33.95,-118.19,B,0
5.9263,3,6.550796813,1.051792829,3032,3.019920319,34.52,,C,1
3.3214,43,4.264770241,1.015317287,1216,2.66083151,34.04,-118.14,C,1
4.7402,34,5.007256894,1.06095791,1915,2.779390421,37.32,-122,B,1
1.2029,28,5.608208955,1.380597015,522,1.947761194,38.95,-122.64,C,0
6.5304,36,7.217917676,1.06779661,1243,3.00968523,34.18,-118.57,A,1
2.9205,35,4.72875817,1.094771242,1630,5.326797386,34.25,-118.43,A,0
1.7016,27,2.819905213,1.227488152,1795,4.253554502,34.07,-118.27,B,0
3.8837,32,5.55971897,1.053864169,1580,3.700234192,34.07,-117.89,C,1
1.5727,26,2.151571165,1.245841035,1685,3.114602588,34.05,-118.27,C,1
3.5781,33,6.641509434,1.287735849,520,2.452830189,38.34,-122.4,B,1
4.0507,34,4.984126984,1.05952381,638,2.531746032,37.98,-122.01,C,0
2.0938,16,6.444444444,1.833333333,123,2.277777778,32.75,-115.72,B,0
5.5446,28,6.092057762,1.009025271,1754,3.166064982,33.78,-118.02,A,1
1.5329,39,4.263285024,1,1056,2.550724638,37.98,-121.25,C,0
4.5604,4,6.737383178,1.06635514,6578,3.073831776,38.47,,B,0
6.5958,17,6.95703125,1.0234375,860,3.359375,34.02,-117.72,B,1
3.6111,44,4.864022663,1.107648725,848,2.402266289,34.16,-118.34,C,1
4.4038,41,5.079365079,0.952380952,608,2.412698413,34.28,-119.24,A,1
6.4956,33,6.297587131,1.091152815,954,2.557640751,33.81,-118.38,B,1
2.5663,19,3.900426743,1.075391181,1396,1.985775249,34.1,-118.13,B,1
2.3333,47,4.768786127,1.080924855,416,2.404624277,34,-118.33,A,0
2.5978,52,2.649122807,0.98245614,392,3.438596491,34.42,-119.69,C,1
2.1447,43,4.452631579,1.042105263,946,3.319298246,32.79,-117.17,C,0
3.1574,6,5.631034483,1.04137931,1769,3.05,36.32,-119.34,C,0
4.7773,37,3.535460993,0.929078014,531,1.882978723,33.74,-118.1,C,1
4,36,5.101769912,0.991150442,639,2.827433628,33.94,-118.32,C,1
4.0313,31,5.108387097,1.104516129,1919,2.476129032,33.42,-117.61,A,1
2.3343,11,4.361046959,1.160123172,3422,2.634334103,38.47,-121.42,B,0
2.8321,29,4.823529412,1.105882353,939,2.761764706,37.79,-122.2,C,0
1.575,43,3.987138264,1.003215434,1100,3.536977492,33.98,-118.28,A,0
3.4115,16,5.408719346,1.050408719,1202,1.63760218,33.62,,C,1
4.4118,31,4.60651289,1.006784261,1886,2.559023066,33.93,-118.01,C,0
2.0119,17,5.388781431,1.081237911,1528,2.955512573,40.66,-122.36,A,0
5.0325,30,6.097222222,1.090277778,899,3.121527778,34.22,-118.49,A,1
5.5,17,7.066037736,1.06918239,973,3.059748428,32.8,-117.06,C,1
2.0938,42,4.036842105,1.097368421,1295,3.407894737,34,-118.28,B,0
2.9871,52,3.724637681,1.046583851,2062,2.134575569,37.79,-122.41,C,1
1.1667,52,3.75,1,183,3.267857143,37.81,-122.27,B,0
2.507,30,3.96375,1.0775,2126,2.6575,32.64,-117.09,A,0
3.017,52,4.977777778,0.844444444,120,2.666666667,39.25,-122.08,C,0
4,35,4.938095238,0.985714286,552,2.628571429,37.71,-122.12,B,0
2.5261,22,2.596673597,1.004158004,1106,2.299376299,34.02,-118.48,A,1
3.0465,43,4.528673835,1.109318996,1332,2.387096774,37.76,-122.51,C,1
3.8456,33,5.057755776,1.008250825,2204,3.636963696,33.83,-117.9,B,1
4.0652,52,5.365566038,0.971698113,1166,2.75,37.78,-122.47,A,1
6.9081,18,8.207671958,1.085978836,2311,3.056878307,38.09,-122.61,C,1
4.3036,35,5.699059561,1.062695925,828,2.595611285,33.88,-118.32,A,1
4.1146,45,5.076326003,1.078913325,1992,2.576972833,37.91,-122.31,B,0
2.0976,29,4.987938596,1.004385965,2494,2.734649123,33.93,-116.89,A,0
5.7248,39,7.679775281,1.171348315,1782,2.502808989,36.55,-121.91,C,1
1.3903,26,4.501577287,1.217665615,974,3.072555205,33.2,-117.38,C,1
2.7656,17,12.7421875,2.6171875,285,2.2265625,37.78,-119.08,A,0
3.0707,52,4.923261391,1.151079137,900,2.158273381,34.05,-118.38,B,1
4.3393,52,5.272536688,1.035639413,1583,3.318658281,37.75,-122.48,A,1
7.3843,27,7.383915023,1.013657056,1956,2.968133536,37.23,-121.91,B,1
1.625,4,3,0.5,8,1.333333333,35.22,-117.76,A,1
2.4605,43,4.082228117,1.023872679,1122,2.976127321,34.01,-118.11,A,1
1.8095,39,4.403100775,0.984496124,267,2.069767442,39.75,-121.85,A,0
2.625,16,5.573248408,1.280254777,300,1.910828025,36.96,-121.99,B,1
1.9375,16,5.303664921,1.036649215,1031,2.69895288,39.75,-122.23,A,0
3.5096,33,4.921259843,0.952755906,970,2.545931759,37.74,-121.44,B,0
5.9734,10,6.344362745,1.049019608,2190,2.683823529,32.82,-117.08,A,1
2.5477,33,4.020376176,1.167711599,2301,3.606583072,33.78,-116.46,B,0
3.1719,34,4.883408072,1.020179372,1193,2.674887892,32.74,-117.05,C,0
4.2059,28,6.149321267,1.226244344,1066,2.411764706,34.43,-119.59,B,1
6.0115,3,5.533980583,1.05631068,1024,1.988349515,37.98,-122.33,C,0
4.0417,31,5.421841542,1.025695931,1396,2.989293362,38.67,-121.32,A,0
3.2969,38,4.73381295,0.946043165,671,2.413669065,33.84,-117.92,A,1
5.1023,25,5.833667335,1.068136273,1137,2.278557114,32.86,-117.25,A,1
2.6058,26,5.789156627,1.021084337,1148,3.457831325,36.62,-119.34,C,0
3.3438,17,4.409214092,1.078590786,1216,3.295392954,33.86,-117.93,C,1
3.7807,9,4.99767712,1.045296167,2240,2.601626016,34.68,-118.16,C,0
4.2823,16,6.17039801,1.121890547,2654,3.300995025,37.66,-120.96,A,0
3.2426,26,5.489830508,1.096610169,1529,2.591525424,34.24,-118.58,C,1
1.7656,26,4.149367089,0.891139241,1222,3.093670886,35.23,-118.85,C,0
3.0375,25,18.71551724,3.327586207,248,2.137931034,39.14,-120.18,A,0
2.0441,33,5.983758701,1.308584687,1155,2.679814385,35.63,-117.66,C,0
4.0473,5,4.851305335,1.308740068,1503,1.706015891,37.93,-122.05,A,1
2.5952,48,5.667924528,1.026415094,590,2.226415094,32.77,-117.11,A,1
7.2893,32,6.009779951,0.877750611,967,2.364303178,33.88,-117.93,C,1
5.0672,14,7.075664622,1.018404908,3196,3.267893661,38.27,-122.06,C,0
4.4934,34,5.060948081,0.984198646,1483,3.347629797,33.89,-118.1,B,1
3.725,21,6.219269103,1.003322259,870,2.890365449,39.16,-121.57,C,0
5.1805,37,5.469733656,1.02905569,1183,2.86440678,33.86,-118.13,C,1
1.3365,23,3.180811808,1.062730627,1336,2.464944649,34.01,-118.1,A,1
8.5677,28,6.970731707,1.019512195,1498,2.435772358,34.13,-118.37,A,1
2.5313,27,5.217391304,1.086956522,359,2.601449275,39.33,-121.54,B,0
4.0679,24,6.347394541,1.049627792,1149,2.851116625,38.91,-121.11,B,1
2.3375,33,3.636363636,1.026737968,2649,4.721925134,33.93,-118.35,B,0
3.7857,16,5.077504726,0.975425331,1553,2.935727788,38.69,-121.34,C,0
0.536,33,4.928571429,2,47,3.357142857,37.44,-121.31,C,0
3.0571,49,4.426829268,1.207317073,601,1.465853659,32.74,-117.16,B,1
2.2482,19,4.524978089,1.077125329,2680,2.348816827,34.14,-117.25,A,0
2.6823,28,5.427184466,1.058252427,770,2.491909385,39.78,-121.63,A,0
5.1356,10,5.144312394,0.974533107,1623,2.755517827,37.26,-121.82,C,1
4.9676,22,5.598290598,1.107692308,1746,2.984615385,34.23,-118.57,B,1
1.9485,27,3.08042328,1.028571429,3559,3.766137566,33.97,-118.19,C,0
4.5417,33,5.708860759,0.962025316,1079,4.552742616,34.06,-117.98,B,0
2.1833,37,4.503386005,1.011286682,1559,3.519187359,37.47,-121.13,A,0
3.875,39,4.589242054,1.041564792,805,1.968215159,32.83,-117.27,B,1
6.4891,35,5.423357664,0.934306569,385,2.810218978,33.87,-118.33,B,1
3.3942,36,3.811965812,0.923076923,410,3.504273504,33.98,-118.11,A,0
3.0862,35,4.69789675,1.055449331,1159,2.216061185,34.05,-118.37,A,1
4.636,33,5.660332542,1.016627078,1269,3.014251781,34.13,-117.86,C,1
